ingestion_id,source_file,ingested_at,ntsb_no,event_type,mkey,event_id,report_no,report_status,report_type,most_recent_report_type,rep_gen_flag,event_date,city,state,country,latitude,longitude,airport_id,airport_name,n_number,serial_number,make,model,aircraft_category,amateur_built,number_of_engines,engine_type,far_part,scheduled,purpose_of_flight,operator,aircraft_damage,highest_injury_level,fatal_injury_count,serious_injury_count,minor_injury_count,onboard_injury_count,onground_injury_count,weather_condition,probable_cause,findings,original_published_date,docket_original_published_date,has_safety_rec,mode,docket_url,report_url
1440,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25LA216,ACC,200586,,,Completed,DirectorBrief,Final,,2025-07-20T10:36:00Z,Concrete,Washington,United States,48.520373999999997,,N/A,,N6964A,29064,CESSNA,172,AIR,false,1,REC,091,,PERS,Daniel P Gore,Substantial,Minor,0,0,1,1,0,VMC,"The pilot’s failure to maintain clearance from powerlines, which resulted in a wire strike.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on equipment",2025-10-17T04:00:00Z,2025-10-17T17:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200586,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200586/pdf
1441,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,ERA25FA272,ACC,200578,,,In work,,Prelim,,2025-07-20T09:00:00Z,Lititz,Pennsylvania,United States,40.128371000000001,,LNS,LANCASTER,N819MA,4697569,PIPER,PA46-500TP,AIR,false,1,,091,,PERS,,Substantial,Fatal,1,0,0,1,0,IMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200578/pdf
1442,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25FA261,ACC,200577,,,In work,,Prelim,,2025-07-19T21:50:00Z,Meadow Grove,Nebraska,United States,42.114167000000002,,,,N55161,F.S. 07-2-00083,KOLB,FIRESTAR,AIR,false,1,,091,,PERS,,Destroyed,Fatal,1,0,0,1,0,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200577/pdf
1443,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA271,ACC,200600,,,Completed,DirectorBrief,Final,,2025-07-19T14:36:00Z,Kerrick,Texas,United States,36.508358999999999,,5TE4,Perkins-Protho Cimarron Ranch Airport,N4426Z,17.09.012,PZL SWIDNIK,PW-5,GLI,false,0,,091,,PERS,,Substantial,None,0,0,0,0,,VMC,The glider’s encounter with atmospheric conditions where the lift was not sufficient to maintain flight.,"Aircraft - Aircraft oper/perf/capability - Aircraft capability - Climb capability - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Temp/humidity/pressure - Thermal lifting - Effect on operation",2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200600,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200600/pdf
1444,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25LA219,ACC,200589,,,In work,,Prelim,,2025-07-19T13:00:00Z,Hollister,California,United States,36.887566,,CVH,,"N551SG, N926DT","4562, 80759","CIRRUS DESIGN CORP, NELSON DOUGLAS","SR22, VANS RV-8","AIR, AIR","false, false","1, 1",,"091, 091",,"PERS, PERS",,"Substantial, Minor",Serious,0,1,0,1,0,,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200589/pdf
1445,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,ENG25WA047,ACC,200639,,,N/A,,Prelim,,2025-07-19T12:27:00Z,Lac du Poisson Blanc,,Canada,,,,,C-FJAC,937,VIKING AIRCRAFT,DHC-2 MK. I (Beaver),AIR,false,,,NUSC,,,Air Tunilik Inc.,Substantial,None,0,0,0,0,,,,,,,false,Aviation,,None
1446,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA260,ACC,200576,,,Completed,DirectorBrief,Final,,2025-07-19T11:53:00Z,Lansing,Michigan,United States,42.778646999999999,,LAN,Capital Region International Airport,N888DK,18504385,CESSNA,A185F,AIR,false,1,REC,091,,PERS,,Substantial,None,0,0,0,0,0,VMC,The pilot’s improper landing flare and subsequent failure to maintain directional control during the landing in a crosswind condition.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200576,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200576/pdf
1447,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,GAA25WA214,INC,200604,,,N/A,,Final,,2025-07-19T04:00:00Z,Miranda,Other Foreign,Venezuela,,,SVCS,,YV104E,15281130,CESSNA,152,AIR,false,1,,NUSN,,UNK,,Minor,None,0,0,0,0,,,,,2025-08-12T04:00:00Z,,false,Aviation,,None
1448,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,DCA25LA267,ACC,200574,,,In work,,Prelim,,2025-07-18T22:49:00Z,North Charleston,South Carolina,United States,32.8917,,,,"JA986A, N247BZ",55341,"BOEING, AIRBUS CANADA LP","787, BD-500-1A11","AIR, AIR","false, false",2,,"129, 121","NSCH, SCHD",,"ANA, Breeze Airways","Minor, Substantial",Minor,0,0,2,2,,,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200574/pdf
1449,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,OPS25LA052,INC,200594,,,In work,,Prelim,,2025-07-18T20:48:00Z,Minot,North Dakota,United States,48.225090999999999,,MOT,MINOT INTL,"N604CZ, UNK, N41349","17000181, 28-7415179","EMBRAER-EMPRESA BRASILEIRA DE, BOEING, PIPER","ERJ 170-200 LR, B-52, PA-28-151","AIR, UNK, AIR","false, false, false","2, 8, 1",,"121, ARMF, 091","SCHD, SCHD, SCHD","UNK, PERS","DELTA AIR LINES INC, Military, MINOT AERO CENTER","None, None, None",None,0,0,0,0,,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200594/pdf
1450,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,DCA25LA268,ACC,200619,,,Completed,DirectorBrief,Final,,2025-07-18T18:35:00Z,Santa Barbara,California,United States,34.426200999999999,,KSBA,Santa Barbara Municipal Airport,N822UA,0948,AIRBUS INDUSTRIE,A319-131,AIR,false,2,TF,121,SCHD,,UNITED AIRLINES INC,None,Serious,0,1,0,0,1,VMC,The ramp worker’s premature entry into the jet blast hazard area of an operating engine due to his failure to maintain situational awareness and his misinterpretation of the marshaller’s hand signals.,Personnel issues - Action/decision - Action - Incorrect action performance - Ground crew,2026-03-17T04:00:00Z,2026-03-17T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200619,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200619/pdf
1489,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25FA247,ACC,200516,,,In work,,Prelim,,2025-07-12T13:50:00Z,Pawnee National Grassland,Colorado,United States,40.73854,,,,N314LB,95007,ZENITH,CH601,AIR,true,1,,091,,PERS,,Destroyed,Fatal,1,0,0,1,0,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200516/pdf
1451,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA259,ACC,200575,,,Completed,DirectorBrief,Final,,2025-07-18T18:30:00Z,Oshkosh,Wisconsin,United States,43.977080999999998,,OSH,Wittman Regional Airport,N7369K,20-278,PIPER,PA-20,AIR,false,1,REC,091,,PERS,,Substantial,None,0,0,0,0,0,VMC,The pilot’s aggressive brake application which resulted in a loss of directional control and a ground loop.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",2025-10-02T04:00:00Z,2025-10-02T17:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200575,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200575/pdf
1452,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA266,ACC,200591,,,Completed,DirectorBrief,Final,,2025-07-18T08:00:00Z,Bloomington,Illinois,United States,40.438299999999998,,BMI,CENTRAL IL RGNL/BLOOMINGTON-NORMAL,N975TR,1235,BELL,B206-B,HELI,false,1,TS,137,,AAPL,,Substantial,Minor,0,0,1,1,0,VMC,The pilot’s failure to avoid power lines during an aerial application flight.,"Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Awareness of condition",2025-09-16T04:00:00Z,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200591/pdf
1453,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,ERA25LA271,ACC,200567,,,Completed,DirectorBrief,Final,,2025-07-18T08:00:00Z,Bowling Green,Kentucky,United States,36.958284999999997,,BWG,BOWLING GREEN-WARREN COUNTY RGNL,N288EE,140972,ROHRER DOUGLAS D,VANS RV-14A,AIR,true,1,REC,091,,PERS,,Substantial,None,0,0,0,0,0,VMC,"The pilot’s failure to attain an appropriate touchdown point during landing, which resulted in a runway overrun and collision with a fence.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained",2025-11-20T05:00:00Z,2025-11-20T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200567,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200567/pdf
1454,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25FA214,ACC,200571,,,In work,,Prelim,,2025-07-18T00:58:00Z,West Yellowstone,Montana,United States,44.597453999999999,,WYS,,N7186W,28-997,PIPER,PA-28-180,AIR,false,1,,091,,PERS,,Substantial,Fatal,3,0,0,3,,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200571/pdf
1455,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25LA218,ACC,200588,,,In work,,Prelim,,2025-07-17T17:00:00Z,Round Rock,Arizona,United States,36.479999999999997,,,,N425D,425-0121,CESSNA,425,AIR,false,2,,091,,INST,,Substantial,None,0,0,0,0,0,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200588/pdf
1456,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25LA217,ACC,200587,,,In work,,Prelim,,2025-07-17T15:50:00Z,First Mesa,Arizona,United States,35.822004999999997,,,,N182KC,R18201139,CESSNA,TR182,AIR,false,1,,091,,PERS,,Substantial,Minor,0,0,1,1,0,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200587/pdf
1457,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,ANC25LA076,ACC,200608,,,In work,,,,2025-07-17T13:00:00Z,Glennallen,Alaska,United States,,,,,N91393,,CESSNA,180H,,false,,,,,,,,None,0,0,0,0,,,,,,,false,Aviation,,
1458,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,ERA25LA270,ACC,200558,,,In work,,Prelim,,2025-07-17T12:22:00Z,Sunset,South Carolina,United States,34.898611000000002,,,,N460WW,46-8608022,PIPER,PA46,AIR,false,1,,091,,POSI,Christopher Higgins,Substantial,None,0,0,0,0,,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200558/pdf
1459,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,DCA25LA272,ACC,200627,,,Completed,DirectorBrief,Final,,2025-07-17T11:53:00Z,Germantown,Kentucky,United States,38.671999999999997,,,,N330PQ,15330,BOMBARDIER INC,CL-600-2D24,AIR,false,2,TF,121,SCHD,,Endeavor Air,None,Serious,0,1,0,1,,IMC,An inadvertent encounter with severe turbulence during descent.,"Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Flight crew, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Cabin crew, Personnel issues - Experience/knowledge - Knowledge - Knowledge of meteorologic cond - Passenger",2025-10-23T04:00:00Z,2025-10-23T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200627,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200627/pdf
1460,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA258,ACC,200565,,,Completed,DirectorBrief,Final,,2025-07-17T11:22:00Z,Blaine,Minnesota,United States,45.144888999999999,,ANE,Anoka County/Blaine (Janes FLD) Airport,N237FC,7-5255,ZENITH,STOL CH701,AIR,true,1,REC,091,,FLTS,,Substantial,None,0,0,0,0,0,VMC,The pilot’s failure to maintain directional control while landing with a crosswind.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation",2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200565,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200565/pdf
1461,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA257,ACC,200564,,,Completed,DirectorBrief,Final,,2025-07-17T08:05:00Z,New Richmond,Wisconsin,United States,45.139636000000003,,RNH,NEW RICHMOND RGNL,N69NB,21084,Van's Aircraft,RV-6,AIR,true,1,REC,091,,PERS,,Substantial,Minor,0,0,1,1,0,VMC,The pilot’s failure to maintain proper airspeed and altitude during the approach which resulted in a runway overshoot and subsequent landing in a lake. Contributing to the accident was the pilot’s delayed remedial action to abort the landing.,"Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Configuration - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot",2025-09-05T04:00:00Z,2025-09-05T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200564,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200564/pdf
1462,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,OPS25LA054,INC,200629,,,In work,,Prelim,,2025-07-16T16:42:00Z,Freeland,Michigan,United States,43.537247999999998,,MBS,MBS INTL,N833SK,15456,BOMBARDIER INC,CL-600-2D24,AIR,false,2,,121,SCHD,,SKYWEST AIRLINES INC,None,None,0,0,0,0,,VMC,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200629/pdf
1464,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA256,ACC,200563,,,Completed,DirectorBrief,Final,,2025-07-16T14:10:00Z,Greencastle,Indiana,United States,39.633527999999998,,KGPC,Putnam County,N45CL,004,FARRINGTON,TWINSTAR,GYRO,true,1,REC,091,,FLTS,,Substantial,Minor,0,0,1,1,0,VMC,The pilot’s failure to maintain pitch control during takeoff. Contributing to the accident was the pilot’s inexperience in the accident gyroplane.,"Personnel issues - Experience/knowledge - Experience/qualifications - Total experience w/ equipment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained",2025-09-16T04:00:00Z,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200563/pdf
1465,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA254,ACC,200561,,,Completed,DirectorBrief,Final,,2025-07-15T18:00:00Z,Russellville,Indiana,United States,39.855043999999999,,II68,Durham Airport,N7501A,803B,Schweizer Aircraft Corp,G-164B,AIR,false,1,TP,137,,AAPL,"BI-State Air, Inc",Substantial,None,0,0,0,0,0,VMC,"The pilot’s failure to establish and maintain the airstrip centerline during takeoff, which resulted in the airplane’s right wingtips contacting the corn that bordered the airstrip.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",2026-01-09T05:00:00Z,2026-01-09T19:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200561,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200561/pdf
1466,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA253,ACC,200559,,,Completed,DirectorBrief,Final,,2025-07-15T17:30:00Z,Melbourne,Arkansas,United States,36.074922999999998,,42A,MELBOURNE MUNI/JOHN E MILLER FLD,N935ER,4496195,PIPER,PA-44-180,AIR,false,2,REC,091,,INST,Ozarka College,Substantial,None,0,0,0,0,,VMC,The flight crew’s failure to use the airplane pre-landing checklist and failure to extend the airplane’s landing gear before landing.,"Personnel issues - Task performance - Use of equip/info - Use of checklist - Flight crew, Aircraft - Aircraft systems - Landing gear system - Gear extension and retract sys - Not used/operated",2025-11-14T05:00:00Z,2025-11-14T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200559,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200559/pdf
1467,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25FA213,ACC,200553,,,In work,,Prelim,,2025-07-15T15:40:00Z,Quinault,Washington,United States,47.581476000000002,,,,N80TM,259SR,SCOTT MACWILLIAM,SR3500 MOOSE,AIR,false,1,,091,,PERS,,Substantial,Fatal,1,1,1,3,0,,,,,,false,Aviation,,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200553/pdf
1468,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,WPR25LA215,ACC,200585,,,Completed,DirectorBrief,Final,,2025-07-15T11:43:00Z,North Las Vegas,Nevada,United States,36.210703000000002,,VGT,NORTH LAS VEGAS,N945B,TC-1826,BEECH,95-B55 (T42A),AIR,false,2,REC,091,,PERS,,Substantial,None,0,0,0,0,0,VMC,The failure of the pilot to set the flaps to the proper configuration for takeoff.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",2025-11-06T05:00:00Z,2025-11-06T18:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200585,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200585/pdf
1469,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,GAA25WA212,ACC,200566,,,N/A,,Final,,2025-07-15T10:56:00Z,Galapagos Islands,Pacific Ocean,Panama,,,,,HP-1983PA,,HUGHES,369,HELI,false,,,NUSN,,,,Unknown,,,,,,,,,,2025-10-01T04:00:00Z,,false,Aviation,,None
1470,cases2026-04-01_20-54 2.csv,2026-04-03 04:05:44.452965+00:00,CEN25LA267,ACC,200593,,,Completed,DirectorBrief,Final,,2025-07-15T08:12:00Z,Wyoming,Illinois,United States,41.014380000000003,,PVT,Private,N647RA,402B-1248,AIR TRACTOR INC,AT-402B,AIR,false,1,TP,137,,AAPL,Diversified Applications Inc.,Substantial,Minor,0,0,1,1,,VMC,The pilot’s failure to attain a positive climb rate due to airplane’s improper takeoff configuration.,"Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Environmental issues - Operating environment - Airport facilities/design - Runway/landing area length - Not specified, Aircraft - Aircraft systems - Flight control system - (general) - Not used/operated, Personnel issues - Action/decision - Action - Lack of action - Pilot",2025-10-09T04:00:00Z,2025-10-09T17:00:00Z,false,Aviation,https://data.ntsb.gov/Docket?ProjectID=200593,https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/200593/pdf
